aX,aY,aZ,gX,gY,gZ
-0.439,0.492,-0.820,104.309,-69.214,53.772
-0.452,0.349,-0.600,39.917,-97.839,51.453
-0.674,0.188,-0.505,28.015,-110.107,56.580
-0.752,0.042,-0.462,44.067,-104.187,64.636
-0.721,-0.069,-0.497,69.031,-92.407,80.017
-0.719,-0.181,-0.562,93.628,-84.106,104.248
-0.737,-0.301,-0.636,113.098,-85.815,132.507
-0.711,-0.344,-0.706,121.399,-96.130,155.334
-0.793,-0.293,-0.710,95.520,-113.220,175.903
-0.999,-0.198,-0.719,64.209,-130.188,217.163
-1.108,-0.062,-0.524,-13.184,-133.911,296.265
-1.079,0.125,-0.467,-73.242,-117.188,358.337
-1.067,0.399,-0.403,-116.089,-91.675,386.169
-1.104,0.593,-0.380,-145.935,-56.458,426.697
-0.895,0.760,-0.548,-97.900,-19.714,457.397
-0.803,1.105,-0.557,-103.394,6.714,351.990
-0.724,1.151,-0.666,-63.599,33.203,278.137
-0.661,1.060,-0.761,19.165,54.321,208.374
-0.630,0.884,-0.880,101.990,65.979,141.907
-0.639,0.807,-1.011,173.035,70.679,88.623
-0.605,0.839,-1.099,187.988,71.533,41.504
-0.620,0.914,-1.139,176.208,71.045,-4.883
-0.664,1.014,-1.154,157.715,69.641,-55.481
-0.814,1.075,-1.131,132.324,68.787,-113.770
-0.965,1.009,-1.077,121.704,62.805,-177.979
-1.033,0.812,-1.001,109.863,46.753,-240.601
-1.005,0.529,-0.917,96.497,26.184,-290.588
-1.055,0.207,-0.785,70.557,3.296,-318.542
-1.313,-0.097,-0.567,32.471,-19.897,-326.294
-0.740,-0.321,-0.588,37.659,-31.311,-320.496
-0.301,-0.238,-0.621,1.404,-36.194,-304.138

-0.599,0.840,-1.196,36.743,71.289,66.406
-0.594,0.663,-1.341,17.151,50.049,10.498
-0.638,0.475,-1.382,3.174,15.320,-34.851
-0.624,0.405,-1.283,-31.006,-20.874,-65.674
-0.668,0.500,-1.126,-50.354,-45.044,-86.853
-0.727,0.666,-1.031,-74.280,-63.599,-111.877
-0.835,0.818,-0.975,-115.356,-72.571,-145.813
-0.888,0.904,-0.981,-156.067,-83.191,-193.420
-0.976,0.869,-1.003,-180.847,-101.501,-247.864
-1.099,0.706,-0.969,-182.983,-128.845,-298.462
-1.125,0.452,-0.771,-165.955,-160.278,-333.740
-1.088,0.198,-0.439,-159.729,-178.162,-347.778
-1.019,0.014,-0.258,-141.418,-167.175,-341.553
-0.922,-0.095,-0.213,-108.521,-136.902,-326.294
-0.770,-0.161,-0.223,-100.159,-110.718,-296.936
-0.594,-0.208,-0.250,-103.210,-84.412,-259.705
-0.622,-0.187,-0.199,-104.919,-56.580,-220.154
-0.450,-0.116,-0.304,-86.609,-27.588,-184.265
-0.391,-0.040,-0.326,-108.826,3.601,-155.579
0.042,-0.048,-0.332,-103.577,35.522,-133.728
-0.358,-0.434,-0.572,-15.442,85.571,-129.944
-0.987,-0.286,-0.787,-70.984,119.263,-135.925
-0.756,0.015,-0.978,-130.859,107.361,-96.313
-0.500,0.072,-1.165,-113.586,66.772,-13.855
-0.520,0.156,-1.112,-94.482,35.156,1.221
-0.533,0.207,-0.965,-84.961,10.010,3.540
-0.530,0.256,-0.813,-65.674,-1.709,4.700
-0.556,0.290,-0.779,-44.800,5.432,5.981
-0.584,0.281,-0.906,-23.499,20.630,10.376
-0.580,0.246,-1.030,-10.681,29.968,10.986
-0.595,0.254,-1.056,-2.319,26.855,1.526
-0.606,0.255,-0.932,10.498,14.343,-7.935
-0.567,0.220,-0.704,39.307,6.531,-17.456
-0.515,0.169,-0.537,56.702,10.925,-27.161
-0.506,0.155,-0.479,65.002,24.841,-25.574
-0.443,0.214,-0.484,79.895,41.138,-19.592
-0.461,0.285,-0.500,99.243,54.749,-14.954
-0.453,0.285,-0.547,118.713,65.674,-12.878
-0.471,0.277,-0.576,130.493,72.021,-12.939
-0.470,0.274,-0.584,139.587,75.562,-10.986
-0.474,0.267,-0.645,144.531,79.590,-3.662
-0.571,0.261,-0.593,137.085,82.825,8.789
-0.450,0.190,-0.749,145.752,89.661,21.545
-0.725,0.115,-0.783,102.600,93.994,38.635
-0.791,0.080,-0.849,98.450,92.957,59.570
-0.770,0.060,-1.016,108.765,87.585,83.435
-0.510,0.057,-1.177,67.139,70.618,112.305
-0.849,0.269,-1.076,19.226,44.495,147.583
-1.319,0.427,-0.973,11.169,24.231,167.847
-0.996,0.571,-0.892,0.061,24.231,148.682
-0.850,0.630,-0.984,4.272,23.621,130.310
-0.953,0.722,-0.877,-64.697,8.423,119.385
-0.842,0.754,-0.865,-70.129,-7.690,92.407
-0.796,0.729,-0.808,-74.158,-19.165,56.519
-0.751,0.591,-0.720,-85.083,-30.457,18.127
-0.695,0.336,-0.617,-73.120,-32.471,-20.813
-0.658,-0.016,-0.637,-14.893,-21.362,-52.246
-0.661,-0.283,-0.631,35.950,-8.484,-65.735
-0.647,-0.360,-0.653,56.335,0.916,-60.608
-0.614,-0.245,-0.589,39.307,10.010,-47.241
-0.589,-0.153,-0.628,34.912,24.597,-10.864
-0.586,-0.015,-0.696,38.696,40.955,9.644
-0.615,0.093,-0.811,37.659,50.354,14.709
-0.605,0.137,-0.935,37.598,52.429,11.047
-0.586,0.097,-1.054,52.307,47.241,1.099
-0.600,0.042,-1.120,59.204,33.630,-7.874
-0.632,0.067,-1.094,48.584,10.559,-9.583
-0.664,0.195,-1.001,35.889,-9.766,-6.287
-0.721,0.272,-0.996,51.758,-19.104,-6.897
-0.758,0.279,-1.011,57.373,-19.897,-9.277
-0.776,0.268,-1.079,57.556,-20.203,-15.747
-0.845,0.324,-1.151,42.358,-28.748,-36.316
-0.857,0.401,-1.183,18.188,-48.523,-45.837
-0.874,0.496,-1.176,-19.165,-75.684,-56.885
-0.894,0.442,-1.179,-24.841,-108.276,-75.623
-0.821,0.246,-1.011,-59.204,-146.973,-94.727
-0.781,0.026,-0.813,-99.976,-179.138,-96.619
-0.730,-0.079,-0.629,-107.544,-188.843,-76.599
-0.697,-0.083,-0.480,-88.745,-185.669,-49.866
-0.648,0.078,-0.406,-36.621,-173.645,-23.621
-0.550,0.394,-0.450,13.672,-152.588,-8.667
-0.736,0.586,-0.500,35.522,-128.479,-16.663
-0.430,0.626,-0.527,55.115,-113.464,-41.016
-0.396,0.418,-0.476,58.472,-88.379,-71.594
-0.261,0.078,-0.780,99.792,-51.086,-80.566
-0.788,-0.138,-0.747,131.653,-22.522,-51.392
-0.692,-0.046,-0.718,169.434,-28.503,-1.099
-0.501,0.240,-0.802,130.249,-27.954,41.992
-0.512,0.590,-0.946,87.646,-20.447,69.702
-0.464,0.719,-0.914,64.148,-39.246,72.998
-0.450,0.656,-0.661,80.688,-71.838,46.936
-0.442,0.531,-0.341,115.356,-87.891,25.208
-0.318,0.427,-0.058,150.940,-83.923,15.869
-0.383,0.412,0.180,142.212,-58.105,18.738
-0.345,0.436,0.228,140.381,-16.296,26.978
-0.294,0.442,0.211,169.678,25.024,32.471
-0.328,0.488,0.130,165.894,65.369,41.931
-0.365,0.579,0.002,155.396,100.769,55.359
-0.398,0.624,-0.054,131.104,128.601,66.528
-0.593,0.753,-0.107,104.614,156.799,79.712
-0.615,0.796,-0.236,109.863,184.692,82.581
-0.634,0.802,-0.273,103.821,208.313,81.116
0.078,0.614,-0.503,113.953,220.398,79.346
-0.763,0.347,-0.471,-15.381,207.642,96.313
-1.293,0.242,-0.475,-133.728,199.951,128.113
-1.579,0.307,-0.651,-35.278,218.445,140.747
-1.257,0.450,-0.847,53.101,231.262,141.174
-0.835,0.648,-0.941,74.524,222.229,133.423
-0.611,0.695,-1.015,76.050,185.425,115.540
-0.755,0.666,-0.946,24.292,136.169,90.698
-0.742,0.547,-0.914,47.729,89.722,61.462
-0.542,0.373,-0.833,83.374,41.504,38.757
-0.605,0.254,-0.554,37.109,-8.179,37.903
-0.705,0.239,-0.263,-20.081,-39.673,52.246
-0.815,0.320,-0.028,-46.326,-41.321,70.801
-0.902,0.458,0.078,-47.119,-15.259,84.961
-0.963,0.594,-0.013,-20.447,26.611,90.637
-1.006,0.683,-0.266,-9.399,67.871,87.708
-1.191,0.747,-0.389,-26.001,91.980,78.247

-0.951,0.656,-0.928,12.634,35.706,-42.297
-0.864,0.642,-0.794,-16.602,-6.226,-53.955
-0.871,0.609,-0.570,-63.843,-45.288,-60.852
-0.915,0.636,-0.357,-111.389,-70.862,-59.692
-0.954,0.661,-0.334,-122.925,-76.843,-54.993
-1.058,0.704,-0.304,-158.875,-72.937,-55.786
-1.052,0.722,-0.305,-180.481,-67.078,-64.514
-0.917,0.711,-0.323,-173.889,-62.744,-83.313
-0.834,0.657,-0.362,-160.400,-61.829,-103.638
-0.832,0.674,-0.451,-177.551,-64.148,-121.399
-0.878,0.624,-0.539,-208.618,-67.688,-137.390
-0.881,0.536,-0.578,-230.713,-75.806,-142.212
-0.930,0.455,-0.589,-259.277,-82.947,-144.958
-1.267,0.387,-0.518,-267.700,-86.731,-148.682
-0.867,0.539,-0.675,-184.692,-87.158,-157.593
-0.738,0.513,-0.770,-149.231,-88.257,-177.734
-0.599,0.286,-0.921,-251.526,-100.159,-189.819
-0.731,0.189,-0.900,-352.661,-132.812,-171.692
-0.603,0.046,-0.885,-300.354,-157.104,-159.546
0.007,-0.219,-0.703,-257.690,-183.655,-146.851
-0.486,-0.586,-0.627,-176.331,-173.462,-159.729
-0.944,-0.501,-0.220,-156.006,-158.203,-176.758
-0.646,-0.288,0.165,-115.540,-156.128,-16.541
-0.512,0.180,0.259,-78.430,-114.319,43.213
-0.561,0.386,-0.048,-54.932,-42.664,64.941
-0.511,0.372,-0.302,-59.631,9.094,98.145
-0.433,0.546,-0.600,-60.181,39.734,101.074
-0.468,0.677,-0.890,-47.424,53.162,26.917
-0.531,0.535,-0.995,-42.725,46.692,-13.794
-0.585,0.276,-0.933,-21.973,32.410,-40.833
-0.611,0.053,-0.861,10.193,25.635,-53.345
-0.617,-0.082,-0.794,30.945,25.818,-51.086
-0.608,-0.089,-0.668,52.917,27.039,-37.415
-0.606,-0.023,-0.510,85.205,30.823,-20.508
-0.535,0.122,-0.351,113.831,41.626,-6.348
-0.440,0.269,-0.256,153.442,56.091,0.427
-0.354,0.326,-0.215,184.021,69.214,-0.183
-0.375,0.324,-0.174,176.941,79.529,-3.174
-0.333,0.231,-0.168,153.870,87.830,-7.263
-0.339,0.090,-0.194,137.146,92.834,-6.287
-0.325,0.024,-0.212,113.525,94.360,8.179
-0.322,0.079,-0.205,102.356,93.140,39.856
-0.349,0.153,-0.161,71.228,94.055,73.486
-0.782,0.324,0.104,-49.927,113.098,97.656
-0.906,0.439,0.060,-76.233,153.870,102.112
-1.010,0.576,-0.096,-35.278,211.121,98.328
-1.257,0.650,-0.385,-3.235,265.198,93.323
-1.400,0.699,-0.663,42.053,306.213,84.900
-1.487,0.723,-0.954,86.731,329.285,71.472
-1.501,0.642,-1.301,169.434,336.853,56.763
-1.384,0.564,-1.582,224.243,306.519,42.236
-1.280,0.486,-1.769,240.662,247.620,35.828
-1.231,0.386,-1.779,221.558,164.368,30.640
-1.224,0.192,-1.655,187.134,76.721,18.677
-1.186,-0.067,-1.434,158.997,-2.991,5.554
-1.105,-0.292,-1.175,131.775,-72.937,3.357
-1.140,-0.243,-0.815,81.299,-120.972,14.587
-1.151,-0.066,-0.473,32.898,-140.015,53.406
-1.132,0.179,-0.253,15.381,-136.902,110.352
-1.108,0.355,-0.193,10.864,-118.408,134.155
-1.049,0.425,-0.282,23.743,-91.675,150.085
-1.041,0.520,-0.449,24.292,-70.984,119.446
-1.045,0.453,-0.638,25.513,-62.500,90.454
-1.028,0.301,-0.815,25.391,-66.711,68.115
-1.037,0.081,-0.982,4.211,-82.520,52.368
-1.082,-0.044,-1.059,-39.124,-111.206,51.086
-1.111,0.064,-1.050,-78.430,-147.705,64.636
-1.033,0.281,-1.038,-96.863,-190.735,76.111
-1.101,0.533,-1.047,-111.267,-227.478,79.590
-1.014,0.690,-0.920,-114.258,-267.578,65.002
-0.978,0.696,-0.706,-131.958,-305.725,40.833
-0.989,0.582,-0.474,-132.324,-319.580,17.090
-0.945,0.461,-0.141,-144.043,-320.496,2.136
-0.816,0.320,0.114,-135.681,-300.232,-0.916
-0.689,0.212,0.263,-133.606,-258.301,6.042
-0.588,0.228,0.280,-119.934,-200.073,21.912
-0.531,0.276,0.104,-112.732,-138.245,38.208
-0.586,0.326,-0.223,-78.918,-79.346,45.349
-0.508,0.421,-0.508,-61.890,-40.405,45.288
-0.391,0.375,-0.732,-31.433,-16.602,36.682
-0.343,0.224,-0.904,23.437,-0.610,27.100
-0.557,0.066,-0.946,32.166,14.771,19.714
-0.764,0.045,-1.100,85.205,22.827,22.339
-0.896,0.238,-1.487,48.035,15.686,38.208
-0.739,0.432,-1.437,-50.781,-33.264,48.523
-0.604,0.465,-1.090,-38.086,-115.540,41.931
-0.599,0.416,-0.788,-31.555,-132.141,28.625
-0.648,0.452,-0.562,-22.522,-123.291,20.752
-0.605,0.562,-0.405,-14.954,-107.788,16.418
-0.544,0.713,-0.333,-14.343,-82.031,8.423
-0.529,0.820,-0.415,-16.418,-45.654,-7.507
-0.516,0.822,-0.621,-19.043,-10.132,-31.555
-0.531,0.744,-0.851,-23.315,13.000,-62.622
-0.569,0.641,-0.968,-21.973,21.667,-93.994
-0.594,0.526,-0.874,2.808,19.836,-122.559
-0.643,0.351,-0.864,40.771,20.874,-146.851
-0.661,0.189,-0.796,32.043,25.024,-161.377
-0.637,0.106,-0.782,41.931,28.442,-165.405
-0.576,0.105,-0.726,37.598,24.780,-161.011
-0.512,0.215,-0.585,29.541,15.747,-153.809
-0.440,0.323,-0.436,12.817,7.385,-149.292
-0.434,0.407,-0.310,-4.089,6.409,-149.292
-0.417,0.540,-0.243,-18.188,14.038,-146.729
-0.405,0.624,-0.226,-31.799,29.297,-145.874
-0.483,0.573,-0.237,-31.006,46.997,-151.062
-0.649,0.419,-0.293,2.380,66.284,-163.391
-0.559,0.194,-0.305,37.659,86.853,-179.138
-0.868,-0.094,-0.301,57.861,110.962,-183.228
-0.796,-0.382,-0.366,89.172,132.751,-186.157
0.014,-0.435,-0.494,118.530,161.804,-197.937
-0.609,-0.257,-0.477,71.289,190.002,-200.073
-1.127,-0.276,-0.455,15.503,223.145,-81.604
-1.306,-0.245,-0.674,109.436,267.090,-18.860
-1.354,-0.152,-0.933,144.958,304.443,17.761
-1.353,-0.048,-1.181,153.992,315.735,55.115
-1.310,0.088,-1.371,131.226,305.115,94.055
-1.191,0.232,-1.516,99.609,265.625,129.456
-1.240,0.349,-1.514,56.274,208.313,170.593
-1.427,0.374,-1.437,56.519,143.066,218.750

-1.229,0.502,-1.302,166.809,18.616,137.634
-0.998,0.583,-1.158,223.877,-41.870,102.173
-0.872,0.595,-1.005,221.985,-101.013,65.186
-0.826,0.604,-0.717,106.140,-139.465,34.851
-0.841,0.557,-0.516,3.479,-149.841,0.427
-0.819,0.457,-0.396,-24.841,-146.790,-29.968
-0.880,0.321,-0.328,-16.907,-131.531,-53.101
-0.918,0.169,-0.381,-0.916,-103.333,-68.054
-0.948,0.089,-0.545,30.823,-70.251,-70.557
-0.896,0.112,-0.791,58.289,-45.776,-59.631
-0.931,0.245,-0.955,44.678,-34.241,-42.725
-0.935,0.451,-1.066,25.513,-36.377,-35.400
-0.887,0.597,-1.201,25.024,-44.800,-43.152
-0.917,0.648,-1.243,-8.301,-69.458,-65.063
-0.947,0.500,-1.200,-30.945,-104.553,-99.854
-0.952,0.214,-1.074,-30.823,-142.090,-136.841
-0.945,-0.111,-0.914,-45.776,-177.124,-160.400
-0.811,-0.418,-0.749,-69.641,-198.669,-163.818
-0.777,-0.512,-0.644,-110.352,-207.092,-177.734
-0.643,-0.538,-0.520,-154.358,-205.078,-149.353
-0.682,-0.503,-0.457,-184.021,-201.111,-11.658
-0.691,-0.307,-0.392,-219.604,-189.636,52.734
-0.622,-0.027,-0.403,-232.300,-167.847,100.647
-0.419,0.332,-0.510,-226.440,-144.165,129.456
-0.401,0.742,-0.726,-220.459,-122.498,174.744
-0.317,0.796,-0.895,-197.449,-113.403,259.766
-0.424,1.002,-1.130,-152.893,-114.502,172.180
-0.547,0.848,-1.186,-111.267,-120.422,80.688
-0.549,0.619,-0.948,-79.041,-148.254,39.612
-0.540,0.470,-0.617,-52.429,-165.344,19.043
-0.531,0.298,-0.396,-31.616,-152.161,4.883
-0.354,0.093,-0.259,-17.517,-130.005,-10.376
-0.279,-0.034,-0.195,-25.208,-102.295,-8.484
-0.239,-0.101,-0.212,-26.855,-70.068,6.409
-0.213,-0.116,-0.290,-26.123,-40.222,23.560
-0.202,-0.060,-0.406,-32.959,-16.052,40.649
-0.209,0.027,-0.536,-37.170,2.991,54.138
-0.218,0.129,-0.611,-27.710,15.442,60.120
-0.251,0.167,-0.641,-11.047,22.766,55.847
-0.276,0.092,-0.612,5.493,27.100,42.236
-0.543,0.127,-0.424,28.076,29.358,25.940
-0.031,0.055,-0.554,105.774,28.137,-0.061
-0.242,-0.106,-0.144,71.106,37.048,-4.395
-0.222,-0.122,0.092,64.697,48.096,17.517
-0.258,0.061,0.251,89.539,76.782,45.349
-0.179,0.391,0.331,100.586,113.647,73.853
-0.147,0.663,0.348,112.671,149.841,88.379
-0.173,0.885,0.375,87.646,186.646,92.163
-0.171,0.970,0.381,76.050,216.553,78.857
-0.313,0.992,0.523,57.312,233.459,48.340
-0.746,0.680,0.720,39.490,244.995,6.714
-0.910,0.201,0.770,55.969,267.090,-43.274
-1.332,-0.143,0.741,30.212,314.453,-62.378
-1.883,-0.292,0.487,30.640,397.583,-48.340
-2.594,-0.185,-0.052,78.369,514.465,-22.095
-3.468,0.067,-0.804,133.362,648.376,40.955
-4.000,0.400,-1.709,222.351,779.175,134.216
-3.999,0.932,-2.605,280.151,837.036,206.299
-1.776,1.504,-3.270,314.514,755.127,203.430
-2.759,1.514,-3.076,259.521,578.796,192.322
-2.183,1.284,-3.078,240.234,387.207,100.159
-1.465,0.898,-2.928,301.758,201.050,-7.141
-1.299,0.350,-2.493,243.408,-3.845,-79.346
-1.326,-0.170,-1.861,130.432,-198.608,-116.760
-1.468,-0.528,-1.265,-2.136,-368.530,-129.456
-2.325,-0.551,-0.582,-157.410,-451.904,-163.452
-1.930,-0.564,-0.078,-232.483,-461.548,-15.564
-1.643,-0.455,0.175,-200.806,-427.185,87.036
-1.484,-0.242,0.353,-181.274,-369.446,129.883
-1.310,-0.039,0.396,-142.273,-294.800,151.672
-1.175,0.117,0.340,-77.454,-221.497,152.832
-1.065,0.246,0.242,-27.405,-158.752,143.311
-1.001,0.328,0.101,15.625,-108.948,133.972
-0.994,0.364,-0.058,51.880,-72.693,139.465
-0.927,0.406,-0.244,72.571,-45.532,131.470
-1.018,0.504,-0.376,64.941,-30.090,62.378
-1.129,0.573,-0.520,69.824,-19.897,31.067
-1.208,0.605,-0.674,88.440,-14.038,-4.517
-1.141,0.609,-0.848,112.610,-20.081,-46.753
-1.116,0.555,-1.017,122.742,-41.138,-87.036
-0.996,0.515,-1.122,103.760,-75.195,-108.154
-1.017,0.514,-1.148,59.814,-126.404,-114.319
-1.007,0.548,-1.078,4.822,-183.167,-111.633
-1.002,0.571,-0.929,-41.809,-233.276,-109.009
-1.113,0.582,-0.708,-88.257,-271.667,-104.492
-1.039,0.584,-0.520,-108.276,-287.598,-101.929
-1.031,0.577,-0.339,-110.168,-293.030,-103.577
-2.322,0.471,-0.029,-112.122,-289.917,-116.882
-0.623,0.360,-0.137,-40.100,-284.058,-170.349
-0.410,0.338,-0.037,-53.833,-257.812,-193.176
-0.647,0.389,0.140,-138.611,-243.774,-179.932
-0.568,0.432,0.161,-119.019,-209.717,-187.073
-0.363,0.571,0.058,-63.293,-160.645,-216.614
-0.509,0.492,0.013,10.864,-114.197,-260.559
-0.355,0.082,0.074,92.712,-68.176,-305.359
-0.079,-0.451,0.024,148.010,-7.812,-316.162
-0.466,-0.616,-0.083,125.122,67.688,-318.054
-0.463,-0.714,-0.272,99.792,123.352,-182.678
-0.478,-0.607,-0.617,192.505,161.255,-83.069
-0.458,-0.229,-0.899,166.748,179.565,-5.798
-0.431,0.360,-1.052,91.125,167.358,55.115
-0.667,0.721,-0.972,33.264,137.573,123.779
-0.099,1.003,-0.815,67.017,98.083,183.777
-0.393,1.263,-0.240,57.861,73.914,33.142
-0.392,1.028,0.190,118.591,78.552,-67.993
-0.437,0.600,0.284,179.260,120.728,-131.958
-0.511,0.224,0.108,199.524,179.382,-162.048
-0.409,0.020,-0.039,229.919,223.328,-157.104
-0.439,-0.146,-0.326,295.288,250.122,-132.935
-0.489,-0.227,-0.683,314.148,259.277,-99.121
-0.561,-0.185,-0.982,307.251,243.164,-60.852
-0.585,-0.192,-1.135,287.964,198.425,-14.282
-0.092,-0.078,-1.162,240.479,133.850,29.419
-0.670,0.102,-0.814,103.394,70.374,81.055
0.427,0.124,-0.801,-16.357,30.762,124.573
-0.890,0.134,-0.344,-193.787,1.709,179.871
-1.805,0.044,-0.268,-249.939,15.198,232.849
-1.708,0.151,-0.467,-147.034,71.106,272.949
-1.659,0.243,-0.692,-88.684,115.051,303.833

-1.574,0.371,-1.025,-7.080,123.230,330.566
-1.759,0.427,-1.046,1.160,94.299,312.195
-1.626,0.517,-1.069,13.733,61.707,289.551
-1.265,0.601,-1.111,34.424,26.917,256.409
-1.184,0.619,-1.047,24.109,-13.855,223.877
-1.254,0.540,-0.936,22.156,-57.678,182.373
-1.100,0.468,-0.820,42.358,-95.825,139.282
-1.088,0.413,-0.668,36.560,-128.723,109.253
-1.114,0.406,-0.492,4.639,-147.278,95.459
-1.057,0.409,-0.370,-15.381,-150.818,86.182
-0.971,0.404,-0.289,-10.437,-142.212,74.097
-0.909,0.395,-0.232,-5.127,-128.418,60.547
-0.993,0.387,-0.157,-4.395,-111.877,46.631
-0.765,0.362,-0.274,2.075,-84.412,35.889
-1.003,0.380,-0.233,1.892,-54.993,25.513
-0.949,0.409,-0.340,58.105,-29.602,-2.869
-0.946,0.469,-0.445,100.586,0.793,-32.776
-0.991,0.508,-0.566,130.249,21.545,-68.420
-1.013,0.589,-0.597,155.884,26.550,-105.896
-0.916,0.570,-0.690,192.749,23.193,-146.484
-0.830,0.522,-0.673,169.678,8.545,-178.589
-0.780,0.454,-0.628,130.127,-10.803,-196.960
-0.614,0.372,-0.594,95.703,-27.954,-205.811
-0.700,0.260,-0.504,53.894,-46.997,-201.172
-1.236,0.097,-0.360,16.602,-65.857,-189.026
-1.167,-0.098,-0.283,8.301,-77.515,-185.974
-0.599,-0.221,-0.359,23.437,-77.026,-172.485
-0.636,-0.219,-0.262,-28.320,-85.266,-133.850
-0.470,-0.141,-0.238,-76.782,-90.149,-83.374
-0.398,0.022,-0.198,-119.934,-92.834,-27.222
-0.329,0.267,-0.164,-170.410,-95.032,21.240
-0.262,0.526,-0.136,-209.778,-94.849,62.805
-0.467,0.802,-0.104,-251.160,-90.088,80.933
-0.431,1.203,-0.094,-278.442,-76.965,75.562
-0.612,1.694,-0.063,-255.249,-53.589,35.400
-0.666,1.828,-0.216,-194.336,-20.447,-46.509
-0.742,1.343,-0.480,-155.457,14.465,-151.917
-0.764,0.694,-0.531,-96.436,40.710,-231.750
-0.886,0.090,-0.648,3.052,57.251,-267.944
-1.099,-0.178,-0.672,30.640,67.383,-263.428
-0.997,-0.137,-0.817,97.473,69.641,-238.770
-0.782,0.002,-0.894,131.165,65.979,-211.853
-0.594,0.057,-0.977,88.623,53.894,-187.683
-0.554,0.057,-0.890,74.036,34.607,-161.804
-0.524,0.079,-0.752,79.407,10.559,-138.855
-0.545,0.143,-0.458,103.821,-8.606,-128.296
-0.682,0.044,-0.106,177.429,-17.761,-145.142
-0.325,-0.210,-0.237,291.077,-0.854,-163.635
-0.127,0.090,-0.409,155.334,50.659,-87.280
-0.577,0.789,-0.497,-44.434,90.515,83.435
-0.591,1.385,-0.578,-103.516,96.313,191.284
-0.607,1.902,-0.265,-108.154,86.792,77.393
-0.729,1.708,0.086,29.602,91.675,-45.776
-0.934,1.085,0.271,208.679,128.723,-163.757
-1.075,0.517,0.168,328.796,192.322,-228.333
-1.135,0.172,-0.236,401.428,256.226,-232.788
-1.038,0.086,-0.814,430.481,293.274,-191.162
-0.801,0.182,-1.248,396.362,282.715,-125.488
-0.729,0.394,-1.359,324.768,219.666,-53.894
-0.554,0.581,-1.044,242.126,119.385,3.052
-0.591,0.699,-0.371,148.132,28.015,37.842
-0.742,0.878,0.073,96.313,-4.883,62.683
-0.707,1.190,0.179,75.562,-0.916,70.313
-0.512,1.330,0.132,46.753,14.832,64.209
-0.995,1.412,0.025,44.922,27.344,51.819
-0.750,1.601,-0.106,81.543,38.330,5.371
-0.810,1.473,-0.132,96.741,34.241,-50.049
-0.863,1.222,0.076,125.183,29.907,-100.891
-0.911,0.756,-0.227,159.912,33.875,-132.751
-0.865,0.535,-0.399,110.596,27.466,-132.019
-0.791,0.602,-0.234,85.083,-5.737,-105.103
-0.847,0.513,0.046,70.923,-38.208,-76.050
-0.688,-0.029,0.134,25.330,-72.083,-56.091
-0.908,0.569,1.174,-25.452,-131.531,-26.733
-0.588,1.082,0.900,-18.860,-53.589,96.252
-0.230,1.453,0.608,-4.944,26.184,87.830
-0.128,1.268,0.415,-30.945,34.058,34.180
-0.287,1.096,0.363,-70.557,21.362,4.578
-0.486,1.455,0.067,-86.060,43.091,22.644
-0.324,1.984,-0.372,-33.447,73.059,21.118
-0.129,1.989,-0.469,8.301,51.575,-23.987
-0.181,1.536,-0.003,-34.912,-7.385,-88.867
-0.198,0.978,0.393,-70.496,-35.767,-131.531
-0.209,0.625,0.398,-94.238,-21.240,-140.137
-0.216,0.617,0.077,-114.563,4.211,-124.329
-0.377,0.833,-0.275,-140.015,10.132,-101.318
-0.575,1.087,-0.450,-174.500,-10.132,-86.243
-0.737,1.288,-0.454,-211.548,-47.302,-79.773
-0.786,1.371,-0.459,-241.333,-84.717,-81.970
-0.711,1.354,-0.439,-247.192,-117.004,-94.177
-0.651,1.245,-0.349,-250.366,-144.592,-111.084
-0.615,1.114,-0.205,-229.553,-166.565,-124.634
-0.750,1.174,-0.148,-193.115,-174.988,-132.202
-0.404,1.059,-0.271,-115.540,-171.875,-154.724
-0.533,1.012,-0.187,-152.405,-165.161,-146.606
-0.553,1.005,-0.226,-134.094,-153.992,-139.954
-0.605,1.025,-0.352,-117.004,-139.343,-141.418
-0.327,0.960,-0.530,-81.177,-135.376,-152.832
-0.316,0.889,-0.462,-89.783,-137.878,-151.184
-0.261,0.817,-0.428,-85.571,-140.137,-141.235
-0.141,0.734,-0.417,-83.008,-138.428,-134.338
-0.052,0.627,-0.454,-76.233,-134.705,-123.352
-0.040,0.531,-0.534,-73.975,-132.202,-106.079
-0.085,0.550,-0.723,-74.768,-133.118,-82.642
0.236,0.597,-0.799,-77.209,-151.245,-61.096
0.088,0.650,-0.670,-120.667,-172.485,-28.320
0.126,0.730,-0.588,-138.489,-184.509,-0.244
0.133,0.808,-0.497,-144.165,-191.345,17.578
0.181,0.920,-0.437,-143.555,-193.665,31.433
0.185,0.994,-0.363,-147.522,-186.768,39.124
0.188,1.000,-0.339,-140.076,-173.157,36.255
0.201,0.953,-0.363,-123.596,-157.043,21.362
0.249,0.862,-0.399,-104.980,-139.038,3.601
0.326,0.761,-0.452,-85.449,-124.329,-9.399
0.343,0.645,-0.514,-68.909,-113.586,-18.799
0.347,0.484,-0.481,-55.481,-106.995,-21.912
0.349,0.384,-0.574,-32.898,-101.501,-14.221
0.373,0.237,-0.488,-44.922,-98.145,-0.366
0.400,0.083,-0.553,-8.057,-93.201,15.442
